datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24,hour,hour_sin,hour_cos,patients_lag_1,patients_lag_2,patients_lag_3,patients_lag_6,patients_lag_12,patients_lag_24,patients_roll_mean_3,patients_roll_std_3,patients_roll_mean_6,patients_roll_std_6,patients_roll_mean_12,patients_roll_std_12,patients_roll_mean_24,patients_roll_std_24,patients_diff_1,patients_diff_24,trend_feature
2025-03-13 04:00:00,68,3,Thursday,3,0,0,random_or_none,0,sunny,0.201,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,68.0,70.0,4,0.8660254037844386,0.5000000000000001,71.0,71.0,68.0,83.0,103.0,61.0,70.0,1.73205080756478,74.5,6.058052492343787,84.91666666666667,13.027651245320449,81.375,12.771614245457805,-3.0,7.0,0.19499942915857973
2025-03-13 05:00:00,68,3,Thursday,3,0,0,random_or_none,5,windy,0.276,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,68.0,65.0,5,0.9659258262890683,0.25881904510252074,68.0,71.0,71.0,81.0,100.0,65.0,70.0,1.73205080756478,72.0,4.8166378315159735,82.0,12.519076352801545,81.66666666666667,12.359353671952437,0.0,3.0,0.19511359744263043
2025-03-13 06:00:00,68,3,Thursday,3,0,0,random_or_none,3,hot,0.287,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,67.0,72.0,6,1.0,6.123233995736766e-17,68.0,68.0,71.0,73.0,103.0,70.0,69.0,1.7320508075647452,69.83333333333333,2.1369760566407674,79.33333333333333,11.718930554164706,81.79166666666667,12.197573410373383,0.0,-2.0,0.19522776572668113
2025-03-13 07:00:00,67,3,Thursday,3,0,0,random_or_none,0,sunny,0.331,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,68.0,72.0,7,0.9659258262890683,-0.25881904510252063,68.0,68.0,68.0,68.0,97.0,64.0,68.0,0.0,69.0,1.5491933384792955,76.41666666666667,9.42393792745938,81.70833333333333,12.288132014500638,-1.0,3.0,0.19534193401073183
2025-03-13 08:00:00,68,3,Thursday,3,0,0,random_or_none,0,sunny,0.187,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,80.0,78.0,8,0.8660254037844387,-0.4999999999999998,67.0,68.0,68.0,71.0,86.0,74.0,67.66666666666667,0.5773502691770922,68.83333333333333,1.722401424365169,73.91666666666667,7.178988702308969,81.83333333333333,12.11419098365237,1.0,-6.0,0.1954561022947825
2025-03-13 09:00:00,80,3,Thursday,3,0,0,random_or_none,4,dusty,0.948,260.0,0,0,0.0,0,0.0,1,0.127,extreme_weather,2,88.0,83.0,9,0.7071067811865476,-0.7071067811865475,68.0,67.0,68.0,71.0,83.0,78.0,67.66666666666667,0.5773502691770922,68.33333333333333,1.3662601021235978,72.41666666666667,6.244391422903039,81.58333333333333,12.342632608570314,12.0,2.0,0.1955702705788332
2025-03-13 10:00:00,88,3,Thursday,3,0,0,random_or_none,1,rainy,0.7,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,89.0,87.0,10,0.49999999999999994,-0.8660254037844387,80.0,68.0,67.0,68.0,83.0,83.0,71.66666666666667,7.234178138069266,69.83333333333333,4.996665554813123,72.16666666666667,5.828352852195698,81.66666666666667,12.324125038760881,8.0,5.0,0.1956844388628839
2025-03-13 11:00:00,89,3,Thursday,3,0,0,random_or_none,0,sunny,0.3,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,90.0,85.0,11,0.258819045102521,-0.9659258262890682,88.0,80.0,68.0,68.0,81.0,80.0,78.66666666666667,10.066445913693677,73.16666666666667,8.773064838849562,72.58333333333333,6.775065693520319,81.875,12.38973102139862,1.0,9.0,0.1957986071469346
2025-03-13 12:00:00,90,3,Thursday,3,0,0,random_or_none,0,sunny,0.193,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,102.0,97.0,12,1.2246467991473532e-16,-1.0,89.0,88.0,80.0,68.0,73.0,78.0,85.66666666666667,4.932882862314988,76.66666666666667,10.347302385968103,73.25,7.967262561713001,82.25,12.466476786897724,1.0,12.0,0.19591277543098526
2025-03-13 13:00:00,102,3,Thursday,3,0,0,random_or_none,1,rainy,0.59,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,98.0,95.0,13,-0.2588190451025208,-0.9659258262890683,90.0,89.0,88.0,67.0,68.0,87.0,89.0,0.9999999999939746,80.33333333333333,10.557777543908758,74.66666666666667,9.316001223050577,82.75,12.5290965703663,12.0,15.0,0.19602694371503596
2025-03-13 14:00:00,98,3,Thursday,3,0,0,random_or_none,5,windy,0.368,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,91.0,97.0,14,-0.4999999999999997,-0.8660254037844388,102.0,90.0,89.0,68.0,71.0,94.0,93.66666666666667,7.234178138069439,86.16666666666667,11.356349178616721,77.5,11.912560216388933,83.375,13.11093967381571,-4.0,4.0,0.19614111199908665
2025-03-13 15:00:00,91,3,Thursday,3,0,0,random_or_none,0,sunny,0.071,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,93.0,114.0,15,-0.7071067811865471,-0.7071067811865479,98.0,102.0,90.0,80.0,71.0,100.0,96.66666666666667,6.110100926606871,91.16666666666667,7.808115436305531,79.75,13.067134345372045,83.54166666666667,13.276259185893242,-7.0,-9.0,0.19625528028313735
2025-03-13 16:00:00,93,3,Thursday,3,0,0,random_or_none,0,sunny,0.222,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,93.0,112.0,16,-0.8660254037844385,-0.5000000000000004,91.0,98.0,102.0,88.0,68.0,103.0,97.0,5.56776436282902,93.0,5.656854249493047,81.41666666666667,13.12498196246964,83.16666666666667,12.91331185979823,2.0,-10.0,0.19636944856718805
2025-03-13 17:00:00,93,3,Thursday,3,0,0,random_or_none,5,windy,0.6,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,96.0,116.0,17,-0.9659258262890683,-0.25881904510252063,93.0,91.0,98.0,89.0,68.0,100.0,94.0,3.605551275462391,93.83333333333333,5.115336417741738,83.5,12.781378500132076,82.75,12.396528265747538,0.0,-7.0,0.19648361685123872
2025-03-13 18:00:00,96,3,Thursday,3,0,0,random_or_none,0,sunny,0.276,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,93.0,122.0,18,-1.0,-1.8369701987210297e-16,93.0,93.0,91.0,90.0,68.0,103.0,92.33333333333333,1.1547005383741717,94.5,4.593473631143295,85.58333333333333,12.041280008471963,82.45833333333333,12.050542714340464,3.0,-7.0,0.19659778513528942
2025-03-13 19:00:00,93,3,Thursday,3,0,0,random_or_none,0,sunny,0.186,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,97.0,115.0,19,-0.9659258262890684,0.2588190451025203,96.0,93.0,93.0,102.0,67.0,97.0,94.0,1.7320508075655463,95.5,4.037325847638457,87.91666666666667,10.99138781322034,82.16666666666667,11.60834282696736,-3.0,-4.0,0.1967119534193401
2025-03-13 20:00:00,97,3,Thursday,3,0,0,random_or_none,1,rainy,0.413,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,85.0,113.0,20,-0.8660254037844386,0.5000000000000001,93.0,96.0,93.0,98.0,68.0,86.0,94.0,1.7320508075655463,94.0,2.5298221281363555,90.08333333333333,8.84675937929558,82.0,11.413188404876879,4.0,11.0,0.1968261217033908
2025-03-13 21:00:00,85,3,Thursday,3,0,0,random_or_none,0,sunny,0.279,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,84.0,105.0,21,-0.7071067811865477,0.7071067811865474,97.0,93.0,96.0,91.0,80.0,83.0,95.33333333333333,2.081665999463397,93.83333333333333,2.228601953394749,92.5,5.648813230147908,82.45833333333333,11.795279699456257,-12.0,2.0,0.19694028998744148
2025-03-13 22:00:00,84,3,Thursday,3,0,0,random_or_none,0,sunny,0.343,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,74.0,101.0,22,-0.5000000000000004,0.8660254037844384,85.0,97.0,93.0,93.0,88.0,83.0,91.66666666666667,6.110100926606821,92.83333333333333,4.215052391925165,92.91666666666667,4.756972553924509,82.54166666666667,11.806332739408218,-1.0,1.0,0.19705445827149218
2025-03-13 23:00:00,74,3,Thursday,3,0,0,random_or_none,0,sunny,0.184,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,71.0,87.0,23,-0.25881904510252157,0.9659258262890681,84.0,85.0,97.0,93.0,89.0,81.0,88.66666666666667,7.234178138069396,91.33333333333333,5.537749241945939,92.58333333333333,5.247654598759518,82.58333333333333,11.809784692904136,-10.0,-7.0,0.19716862655554288
2025-03-14 00:00:00,71,4,Friday,3,0,0,random_or_none,1,rainy,0.795,260.0,0,0,0.0,0,0.0,1,0.127,extreme_weather,2,69.0,66.0,0,0.0,1.0,74.0,84.0,85.0,96.0,90.0,73.0,81.0,6.082762530297148,88.16666666666667,8.841191473250095,91.33333333333333,7.4873630912764595,82.29166666666667,11.936349914247707,-3.0,-2.0,0.19728279483959357
2025-03-14 01:00:00,69,4,Friday,3,0,0,random_or_none,0,sunny,0.095,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,67.0,71.0,1,0.25881904510252074,0.9659258262890683,71.0,74.0,84.0,93.0,102.0,68.0,76.33333333333333,6.80685928555305,84.0,10.198039027185573,89.75,9.526279441628963,82.20833333333333,12.010789231812094,-2.0,1.0,0.19739696312364424
2025-03-14 02:00:00,67,4,Friday,3,0,0,random_or_none,0,sunny,0.111,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,72.0,67.0,2,0.49999999999999994,0.8660254037844387,69.0,71.0,74.0,97.0,98.0,71.0,71.33333333333333,2.516611478420783,80.0,10.658330075579231,87.0,10.392304845413365,82.25,11.960987308383169,-2.0,-4.0,0.19751113140769494
2025-03-14 03:00:00,72,4,Friday,3,0,0,random_or_none,5,windy,0.847,260.0,0,0,0.0,0,0.0,1,0.127,extreme_weather,2,70.0,59.0,3,0.7071067811865476,0.7071067811865476,67.0,69.0,71.0,85.0,91.0,71.0,69.0,1.9999999999964109,75.0,7.720103626247041,84.41666666666667,11.22868350846772,82.08333333333333,12.150922908825923,5.0,1.0,0.19762529969174564
2025-03-14 04:00:00,70,4,Friday,3,0,0,random_or_none,1,rainy,0.624,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,65.0,56.0,4,0.8660254037844386,0.5000000000000001,72.0,67.0,69.0,84.0,93.0,68.0,69.33333333333333,2.516611478420735,72.83333333333333,5.980523945830966,82.83333333333333,11.550941192138573,82.125,12.112919800236247,-2.0,2.0,0.19773946797579633
2025-03-14 05:00:00,65,4,Friday,3,0,0,random_or_none,5,windy,0.364,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,72.0,60.0,5,0.9659258262890683,0.25881904510252074,70.0,72.0,67.0,74.0,93.0,68.0,69.66666666666667,2.5166114784207423,70.5,2.428991560295955,80.91666666666667,11.61862402534935,82.20833333333333,12.018026918529166,-5.0,-3.0,0.197853636259847
2025-03-14 06:00:00,72,4,Friday,3,0,0,random_or_none,4,dusty,0.679,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,72.0,69.0,6,1.0,6.123233995736766e-17,65.0,70.0,72.0,71.0,96.0,68.0,69.0,3.605551275461994,69.0,2.607680962078709,78.58333333333333,11.781791292524515,82.08333333333333,12.186652237330067,7.0,4.0,0.1979678045438977
2025-03-14 07:00:00,72,4,Friday,3,0,0,random_or_none,1,rainy,0.516,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,78.0,68.0,7,0.9659258262890683,-0.25881904510252063,72.0,65.0,70.0,69.0,93.0,67.0,69.0,3.605551275461994,69.16666666666667,2.7868739954749553,76.58333333333333,10.526661676932818,82.25,12.011769590516257,0.0,5.0,0.1980819728279484
2025-03-14 08:00:00,78,4,Friday,3,0,0,random_or_none,0,sunny,0.164,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,83.0,69.0,8,0.8660254037844387,-0.4999999999999998,72.0,72.0,65.0,67.0,97.0,68.0,69.66666666666667,4.0414518843256095,69.66666666666667,3.011090610834378,74.83333333333333,9.21296846183615,82.45833333333333,11.776834913494763,6.0,10.0,0.1981961411119991
2025-03-14 09:00:00,83,4,Friday,3,0,0,random_or_none,5,windy,0.916,260.0,0,0,0.0,0,0.0,1,0.127,extreme_weather,2,87.0,86.0,9,0.7071067811865476,-0.7071067811865475,78.0,72.0,72.0,72.0,85.0,80.0,74.0,3.4641016151357613,71.5,4.183300132669156,73.25,6.195672976873698,82.875,11.414378803871033,5.0,3.0,0.19831030939604977
2025-03-14 10:00:00,87,4,Friday,3,0,0,random_or_none,0,sunny,0.107,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,85.0,87.0,10,0.49999999999999994,-0.8660254037844387,83.0,78.0,72.0,70.0,84.0,88.0,77.66666666666667,5.507570547284887,73.33333333333333,6.3140055960268135,73.08333333333333,5.869154087001721,83.0,11.397940317367013,4.0,-1.0,0.19842447768010046
2025-03-14 11:00:00,85,4,Friday,3,0,0,random_or_none,0,sunny,0.084,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,97.0,89.0,11,0.258819045102521,-0.9659258262890682,87.0,83.0,78.0,65.0,74.0,89.0,82.66666666666667,4.509249752821473,76.16666666666667,8.084965470962766,73.33333333333333,6.414944672521699,82.95833333333333,11.380682208735617,-2.0,-4.0,0.19853864596415116
2025-03-14 12:00:00,97,4,Friday,3,0,0,random_or_none,1,rainy,0.218,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,95.0,99.0,12,1.2246467991473532e-16,-1.0,85.0,87.0,83.0,72.0,71.0,90.0,85.0,1.999999999996862,79.5,6.534523701081529,74.25,7.250391838940942,82.79166666666667,11.31747078315361,12.0,7.0,0.19865281424820186
2025-03-14 13:00:00,95,4,Friday,3,0,0,random_or_none,0,sunny,0.332,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,97.0,95.0,13,-0.2588190451025208,-0.9659258262890683,97.0,85.0,87.0,72.0,69.0,102.0,89.66666666666667,6.4291005073277026,83.66666666666667,8.47742099147296,76.41666666666667,9.671498270065449,83.08333333333333,11.59803831488855,-2.0,-7.0,0.19876698253225253
2025-03-14 14:00:00,97,4,Friday,3,0,0,random_or_none,4,dusty,0.302,260.0,0,0,0.0,0,0.0,1,0.127,staff_shortage,4,114.0,94.0,14,-0.4999999999999997,-0.8660254037844388,95.0,97.0,85.0,78.0,67.0,98.0,92.33333333333333,6.429100507327726,87.5,7.259476565152817,78.58333333333333,10.714971118048188,82.79166666666667,11.182203122223546,2.0,-1.0,0.19888115081630323
2025-03-14 15:00:00,114,4,Friday,3,0,0,random_or_none,1,rainy,0.25,260.0,0,1,39.97,0,0.0,1,0.127,emergency_spike,5,112.0,103.0,15,-0.7071067811865471,-0.7071067811865479,97.0,95.0,97.0,83.0,72.0,91.0,96.33333333333333,1.1547005383743625,90.66666666666667,6.377042156570105,81.08333333333333,11.252945742284078,82.75,11.124786270540964,17.0,23.0,0.19899531910035392
2025-03-14 16:00:00,112,4,Friday,3,0,0,random_or_none,2,cold,0.105,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,116.0,145.0,16,-0.8660254037844385,-0.5000000000000004,114.0,97.0,95.0,87.0,70.0,93.0,102.0,10.440306508910043,95.83333333333333,10.284292229739327,84.58333333333333,14.292136002541886,83.70833333333333,12.73980126343752,-2.0,19.0,0.19910948738440462
2025-03-14 17:00:00,116,4,Friday,3,0,0,random_or_none,3,hot,0.679,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,122.0,167.0,17,-0.9659258262890683,-0.25881904510252063,112.0,114.0,97.0,85.0,65.0,93.0,107.66666666666667,9.291573243177035,100.0,11.027239001672795,88.08333333333333,15.488754473860016,84.5,13.881485949779076,4.0,23.0,0.1992236556684553
2025-03-14 18:00:00,122,4,Friday,3,0,0,random_or_none,3,hot,0.906,260.0,0,0,0.0,0,0.0,0,0.0,extreme_weather,2,115.0,130.0,18,-1.0,-1.8369701987210297e-16,116.0,112.0,114.0,97.0,72.0,96.0,114.0,1.9999999999976996,105.16666666666667,9.786044485218973,92.33333333333333,15.575816530958027,85.45833333333333,15.222920838018617,6.0,26.0,0.199337823952506
2025-03-14 19:00:00,115,4,Friday,3,0,0,random_or_none,0,sunny,0.326,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,113.0,108.0,19,-0.9659258262890684,0.2588190451025203,122.0,116.0,112.0,95.0,72.0,93.0,116.66666666666667,5.0332229568462825,109.33333333333333,10.875047892615838,96.5,16.312293189215154,86.54166666666667,16.844504113822477,-7.0,22.0,0.19945199223655669
2025-03-14 20:00:00,113,4,Friday,3,0,0,random_or_none,4,dusty,0.331,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,105.0,93.0,20,-0.8660254037844386,0.5000000000000001,115.0,122.0,116.0,97.0,78.0,97.0,117.66666666666667,3.7859388971990224,112.66666666666667,8.382521498134729,100.08333333333333,15.120475782156955,87.45833333333333,17.783673916573537,-2.0,16.0,0.19956616052060738
2025-03-14 21:00:00,105,4,Friday,3,0,0,random_or_none,0,sunny,0.173,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,101.0,88.0,21,-0.7071067811865477,0.7071067811865474,113.0,115.0,122.0,114.0,83.0,85.0,116.66666666666667,4.725815626251667,115.33333333333333,3.5590260840141448,103.0,13.790642413674068,88.125,18.444540844285765,-8.0,20.0,0.19968032880465805
2025-03-14 22:00:00,101,4,Friday,3,0,0,random_or_none,3,hot,0.42,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,87.0,79.0,22,-0.5000000000000004,0.8660254037844384,105.0,113.0,115.0,112.0,87.0,84.0,111.0,5.291502622128277,113.83333333333333,5.56477013601567,104.83333333333333,12.26846166050006,88.95833333333333,18.746545575505305,-4.0,17.0,0.19979449708870875
2025-03-14 23:00:00,87,4,Friday,3,0,0,random_or_none,2,cold,0.318,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,66.0,75.0,23,-0.25881904510252157,0.9659258262890681,101.0,105.0,113.0,116.0,85.0,74.0,106.33333333333333,6.110100926606961,112.0,7.694153624670081,106.0,11.020641789594386,89.66666666666667,18.871802445347853,-14.0,13.0,0.19990866537275945
2025-03-15 00:00:00,66,5,Saturday,3,1,0,random_or_none,0,sunny,0.001,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,71.0,67.0,0,0.0,1.0,87.0,101.0,105.0,122.0,97.0,71.0,97.66666666666667,9.451631252504633,107.16666666666667,12.367969383317806,106.16666666666667,10.6841712430831,90.20833333333333,18.58699677934464,-21.0,-5.0,0.20002283365681015
2025-03-15 01:00:00,71,5,Saturday,3,1,0,random_or_none,4,dusty,0.919,260.0,0,0,0.0,0,0.0,0,0.0,extreme_weather,2,67.0,63.0,1,0.25881904510252074,0.9659258262890683,66.0,87.0,101.0,115.0,95.0,69.0,84.66666666666667,17.61628034896473,97.83333333333333,18.530155602872835,103.58333333333333,15.681247244767338,90.0,18.83798198367853,5.0,2.0,0.20013700194086084
2025-03-15 02:00:00,67,5,Saturday,3,1,0,random_or_none,2,cold,0.802,260.0,0,0,0.0,0,0.0,0,0.0,extreme_weather,2,59.0,56.0,2,0.49999999999999994,0.8660254037844387,71.0,66.0,87.0,113.0,97.0,67.0,74.66666666666667,10.969655114602267,90.5,19.076163136228608,101.58333333333333,18.203188198941092,90.08333333333333,18.745240941930305,-4.0,0.0,0.2002511702249115
2025-03-15 03:00:00,59,5,Saturday,3,1,0,random_or_none,0,sunny,0.161,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,56.0,54.0,3,0.7071067811865476,0.7071067811865476,67.0,71.0,66.0,105.0,114.0,72.0,68.0,2.6457513110618667,82.83333333333333,17.394443557258974,99.08333333333333,20.769113139613534,90.08333333333333,18.745240941930305,-8.0,-13.0,0.2003653385089622
2025-03-15 04:00:00,56,5,Saturday,3,1,0,random_or_none,0,sunny,0.122,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,60.0,60.0,4,0.8660254037844386,0.5000000000000001,59.0,67.0,71.0,101.0,112.0,70.0,65.66666666666667,6.110100926606586,75.16666666666667,15.727894540168517,94.5,23.11434029499291,89.54166666666667,19.46452551754585,-3.0,-14.0,0.2004795067930129
2025-03-15 05:00:00,60,5,Saturday,3,1,0,random_or_none,1,rainy,0.308,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,69.0,58.0,5,0.9659258262890683,0.25881904510252074,56.0,59.0,67.0,87.0,116.0,65.0,60.666666666666664,5.686240703075987,67.66666666666667,10.948363652466842,89.83333333333333,24.84802290775358,88.95833333333333,20.268800540789865,4.0,-5.0,0.2005936750770636
2025-03-15 06:00:00,69,5,Saturday,3,1,0,random_or_none,2,cold,0.408,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,68.0,61.0,6,1.0,6.123233995736766e-17,60.0,56.0,59.0,66.0,122.0,72.0,58.333333333333336,2.0816659994624094,63.166666666666664,5.706721183539087,85.16666666666667,24.74536993729001,88.75,20.549516020959146,9.0,-3.0,0.20070784336111427
2025-03-15 07:00:00,68,5,Saturday,3,1,0,random_or_none,0,sunny,0.165,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,69.0,68.0,7,0.9659258262890683,-0.25881904510252063,69.0,60.0,56.0,71.0,115.0,72.0,61.666666666666664,6.6583281184782575,63.666666666666664,6.121002096605925,80.75,22.169286698657544,88.625,20.664635828222277,-1.0,-4.0,0.20082201164516497
2025-03-15 08:00:00,69,5,Saturday,3,1,0,random_or_none,0,sunny,0.312,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,86.0,66.0,8,0.8660254037844387,-0.4999999999999998,68.0,69.0,60.0,67.0,113.0,78.0,65.66666666666667,4.93288286231476,63.166666666666664,5.492419017760185,76.83333333333333,19.567288720688623,88.45833333333333,20.820097244618395,1.0,-9.0,0.20093617992921567
2025-03-15 09:00:00,86,5,Saturday,3,1,0,random_or_none,5,windy,0.544,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,87.0,68.0,9,0.7071067811865476,-0.7071067811865475,69.0,68.0,69.0,59.0,105.0,83.0,68.66666666666667,0.5773502691772152,63.5,5.8223706512027675,73.16666666666667,15.964923672814324,88.08333333333333,21.095881870262303,17.0,3.0,0.20105034821326637
2025-03-15 10:00:00,87,5,Saturday,3,1,0,random_or_none,0,sunny,0.309,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,89.0,73.0,10,0.49999999999999994,-0.8660254037844387,86.0,69.0,68.0,56.0,101.0,87.0,74.33333333333333,10.115993936995,68.0,10.334408546210602,71.58333333333333,13.228470215501986,88.20833333333333,21.073327808572145,1.0,0.0,0.20116451649731704
2025-03-15 11:00:00,89,5,Saturday,3,1,0,random_or_none,0,sunny,0.147,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,99.0,84.0,11,0.258819045102521,-0.9659258262890682,87.0,86.0,69.0,60.0,87.0,85.0,80.66666666666667,10.115993936995036,73.16666666666667,10.870449239413306,70.41666666666667,10.791059711491188,88.20833333333333,21.073327808572145,2.0,4.0,0.20127868478136773
2025-03-15 12:00:00,99,5,Saturday,3,1,0,random_or_none,0,sunny,0.233,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,95.0,91.0,12,1.2246467991473532e-16,-1.0,89.0,87.0,86.0,69.0,66.0,97.0,87.33333333333333,1.5275252316479289,78.0,10.276186062932025,70.58333333333333,11.081994678784353,88.375,21.062665300602898,10.0,2.0,0.20139285306541843
2025-03-15 13:00:00,95,5,Saturday,3,1,0,random_or_none,0,sunny,0.171,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,94.0,90.0,13,-0.2588190451025208,-0.9659258262890683,99.0,89.0,87.0,68.0,71.0,95.0,91.66666666666667,6.42910050732772,83.0,12.149074038790046,73.33333333333333,13.640403442002931,88.45833333333333,21.102192687772714,-4.0,0.0,0.20150702134946913
2025-03-15 14:00:00,94,5,Saturday,3,1,0,random_or_none,5,windy,0.371,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,103.0,91.0,14,-0.4999999999999997,-0.8660254037844388,95.0,99.0,89.0,69.0,67.0,97.0,94.33333333333333,5.033222956846025,87.5,10.348912986396485,75.33333333333333,14.962579586381077,88.45833333333333,21.102192687772714,-1.0,-3.0,0.2016211896335198
2025-03-15 15:00:00,103,5,Saturday,3,1,0,random_or_none,5,windy,0.832,260.0,0,0,0.0,0,0.0,0,0.0,extreme_weather,2,145.0,99.0,15,-0.7071067811865471,-0.7071067811865479,94.0,95.0,99.0,86.0,59.0,114.0,96.0,2.6457513110624507,91.66666666666667,5.125101625009573,77.58333333333333,15.611524492172359,88.33333333333333,21.058235333529797,9.0,-11.0,0.2017353579175705
2025-03-15 16:00:00,145,5,Saturday,3,1,0,random_or_none,5,windy,0.329,260.0,0,1,81.35,0,0.0,0,0.0,emergency_spike,5,167.0,100.0,16,-0.8660254037844385,-0.5000000000000004,103.0,94.0,95.0,87.0,56.0,112.0,97.33333333333333,4.932882862315112,94.5,5.9916608715790405,81.25,16.012069311502653,87.875,20.58980858073498,42.0,33.0,0.2018495262016212
2025-03-15 17:00:00,167,5,Saturday,3,1,0,random_or_none,1,rainy,0.628,260.0,0,1,82.82,0,0.0,0,0.0,emergency_spike,5,130.0,101.0,17,-0.9659258262890683,-0.25881904510252063,145.0,103.0,94.0,89.0,60.0,116.0,114.0,27.22131517763223,104.16666666666667,20.556426407979714,88.66666666666667,22.53616621962998,89.25,23.20653955808307,22.0,51.0,0.2019636944856719
2025-03-15 18:00:00,130,5,Saturday,3,1,0,random_or_none,0,sunny,0.029,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,108.0,101.0,18,-1.0,-1.8369701987210297e-16,167.0,145.0,103.0,99.0,69.0,122.0,138.33333333333334,32.516662395352434,117.16666666666667,31.038148570214304,97.58333333333333,30.071001837570318,91.375,27.668554588982147,-37.0,8.0,0.20207786276972256
2025-03-15 19:00:00,108,5,Saturday,3,1,0,random_or_none,0,sunny,0.098,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,93.0,103.0,19,-0.9659258262890684,0.2588190451025203,130.0,167.0,145.0,95.0,68.0,115.0,147.33333333333334,18.610033136277007,122.33333333333333,29.97109718823621,102.66666666666667,29.955522584881415,91.70833333333333,28.09839724141288,-22.0,-7.0,0.20219203105377326
2025-03-15 20:00:00,93,5,Saturday,3,1,0,random_or_none,0,sunny,0.245,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,88.0,91.0,20,-0.8660254037844386,0.5000000000000001,108.0,130.0,167.0,94.0,69.0,113.0,135.0,29.81610303175104,124.5,28.005356630474026,106.0,27.902427395218904,91.41666666666667,27.881607879945182,-15.0,-20.0,0.20230619933782396
2025-03-15 21:00:00,88,5,Saturday,3,1,0,random_or_none,5,windy,0.35,260.0,0,0,0.0,0,0.0,0,0.0,normal,0,79.0,85.0,21,-0.7071067811865477,0.7071067811865474,93.0,108.0,130.0,103.0,86.0,105.0,110.33333333333333,18.61003313627692,124.33333333333333,28.225284173356023,108.0,25.78935650788746,90.58333333333333,27.504808538756077,-5.0,-17.0,0.20242036762187465
